X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,class
kind_1,19.307146958496716,6.42411306354719,362.9609865427009,3.8047916862418987,group_1,16,79.04762104773037,124.72282003501019,-0.47501795881582004,-0.013201167140968327,120,1005,7.386108671390697,885.4381820223479,294.93592277279964,kind_3,104,0.6586399376037617,7.6351086277649545,1
kind_2,18.04041853911567,6.424085982161349,367.4902167296226,3.682227156865383,group_2,16,79.90402219269609,134.57325580407596,-0.6646748385455961,-0.014206315901090123,110,1005,10.166004085776866,885.4079423607601,296.0178437110133,kind_1,104,8.884112410832683,15.751893624895953,1
kind_3,22.90442460581712,6.286322390155104,360.91772145918486,3.7494001076786057,group_2,12,79.70431413542582,134.6365116091608,1.10499422801381,0.0001895711689292097,130,1020,-9.685162936657518,885.3931962424176,296.7682881711853,kind_3,103,-5.598443004166627,-11.605557042913738,1
kind_2,17.90316773031057,6.174186649746147,357.99880482308,3.8774577610544494,group_2,15,79.42590900514936,125.56372276590743,-0.6190057278829505,-0.0012960618129531903,130,1005,4.340007083539681,885.3948295508164,295.1046454286972,kind_3,103,5.573699574755168,-4.731600921615259,1
kind_2,27.858685420796846,5.5519611376216025,353.41389593147153,3.8910015186432148,group_1,15,80.28624636390904,133.67788366509947,1.9972161836992248,-0.00739837012563738,150,1020,-5.395578820126798,885.6482008185095,296.4915211081802,kind_2,102,3.2633430523576874,10.946447395952358,1
kind_4,24.23284270307143,4.057170775481534,359.08471706912246,3.9327135294884243,group_3,10,79.85356397468456,124.77548553825848,-0.7084081893859838,0.13293754342608877,180,1030,-12.744425345597035,885.3931937070486,296.0031569393064,kind_2,100,13.611706003162588,13.438408376969734,0
kind_2,19.680593514863528,4.642293083561157,354.8503777954523,3.752195088093697,group_2,16,79.48146441847847,134.17204965121255,-0.2589413241097072,-0.00660019821391864,120,1010,2.9588461886290176,885.3933206543182,296.74677184842557,kind_3,103,14.350011851231478,-17.362674170652586,0
kind_3,17.027847268368408,6.320870831482481,357.75069526169733,3.8337091790043543,group_3,12,80.18112681130478,124.70848232098221,-0.6572395983699659,-0.00793425197865761,110,1005,-13.853627835469359,885.6476836838598,297.10171931440703,kind_1,105,-15.731005414406606,2.4047266365940123,1
kind_4,19.987730842218998,6.422145151704364,359.6733063784288,3.471889092572208,group_3,10,80.2594186495995,134.6363535723821,-0.7124907904397124,0.05528879864589884,170,1030,9.514494801972294,885.6413509566468,296.4923659672067,kind_2,100,-6.6349707205630954,-1.9461178101332195,0
kind_1,17.111429118569102,4.135442239350445,360.48461543317006,3.8485046576998725,group_1,17,79.58247540974956,126.8278280730167,-0.6075477892172846,-0.07320225073337024,100,1000,-2.6279987272941883,885.3948817372335,296.0940493104012,kind_1,105,4.114675447391698,1.5739079449410618,1
kind_3,17.11878448270929,4.086779710780798,367.96796660196304,3.745549431789463,group_2,14,79.22804486682152,125.04859348179981,-0.6973448574559502,0.0037622929254278637,140,1015,-2.1066395220585052,885.6344415847452,296.79974166416855,kind_3,102,3.863629959642868,-3.476144231394161,1
kind_4,17.010459644846435,4.159674083896326,354.52517276881,3.9088003504746855,group_3,10,80.10938805608717,124.71701777918987,0.7614306024362508,0.0017900836298050775,100,1005,3.448671637624208,885.6481865368498,295.19159345507023,kind_1,105,16.705644872271293,-4.97629922647505,0
kind_4,18.132300196151913,4.057204643048705,351.4008765711561,3.7764903021146194,group_3,11,79.07412172879633,134.6375189902284,0.8619286080249554,0.046296605377319805,180,1030,-17.614968240613265,885.4278696819703,296.46762274355814,kind_2,100,-12.136787427950566,-5.134519652813125,1
kind_1,22.48465240476511,4.096938099880629,359.21854483325063,3.810765024442421,group_1,16,80.38785721268128,134.61349343144445,-0.6332160532942801,-0.01574677402040285,120,1005,6.0792612865318,885.3932050704507,295.4526790734931,kind_2,104,9.257956269054386,0.5259184771466686,1
kind_1,17.00743202856846,6.423230929970865,355.2738792140274,3.8653227242051558,group_1,16,78.9964650749908,134.60005320957202,0.46641097777183915,-0.013177298479306626,120,1005,3.0574700201308835,885.393198093951,295.30179720819444,kind_1,104,3.556634366567722,1.9558028026283283,1
kind_1,20.734145242716433,4.851965475759256,363.94065321252475,3.7783680752395554,group_1,17,80.47232723300867,124.97229953596832,-0.5390628673678896,0.0004861949812596089,180,1020,12.484438443225823,885.6306113472979,294.3652103078462,kind_2,100,8.44912983861348,-19.914899918823025,0
kind_4,20.210508475200488,4.057193901431973,358.8395529079933,3.834641662933272,group_3,11,79.09941052874983,125.56566100966644,0.28021511535393673,0.02685239232070168,170,1025,-15.785203493213936,885.4454984585633,296.15037632423866,kind_2,101,-1.43830523581995,6.821850530564326,0
kind_1,18.162502723436187,6.420703709512173,355.54921894072277,3.811247287536659,group_1,16,79.91580372691897,132.37786886463675,0.34966185066898736,-0.015894779385535556,120,1005,1.6374948226552273,885.6461591224298,295.9338856940536,kind_3,103,-6.9520630217775965,-3.7414147565970417,1
kind_3,31.126705217505048,4.057176087678981,364.91507916481106,3.7977526983828396,group_1,12,79.38136267819874,124.7195426308532,-0.6941506763322406,0.01847641095459252,170,1030,-8.106162716393921,885.6444863010504,296.8147914002065,kind_2,101,5.013265386484781,6.585641773273312,0
kind_2,17.214595575138457,4.05717100655601,352.614885131227,3.8562887851178007,group_2,15,78.85891297549423,134.60921967228882,-0.470119158821263,-0.00014321926022812557,130,1005,-5.716678431371956,885.3932426432865,295.73730583428886,kind_3,103,6.1717367616668835,-15.163687963109776,1
kind_1,16.9999991907964,6.423376204467901,366.1840615774078,3.6254199035057297,group_1,18,80.48757651491687,134.62747096049247,-0.3705961064932706,-0.06006828999747746,100,1000,18.704986287432195,885.6478313944319,294.9051824926396,kind_1,105,6.2026875531233925,10.251262830709711,1
kind_1,17.80698995876933,6.424113687106472,360.03614598816944,3.8225830230861657,group_1,18,79.49175525688374,124.72963301397203,-0.7167787289623576,-0.06200981310161457,100,1000,3.3016584032838585,885.6481707770479,294.68339828708093,kind_1,105,-12.891921130414133,-6.007975535076546,1
kind_3,17.003898953812282,6.418442231848862,354.29241472464656,3.7744694657832163,group_2,14,79.41880875035787,133.6422704700387,-0.628893007566987,0.0004043433066277205,130,1005,6.506830494078416,885.4622091873475,295.78013086879565,kind_1,103,14.650180538280498,3.8486662017711084,1
kind_1,36.27710271805533,4.5127958010289,366.3514859151041,3.703674432081222,group_1,18,78.65558807315452,129.32391169560208,0.940432187895325,-0.009838476658100791,180,1025,4.305685212311966,885.4003882191539,297.419619705152,kind_2,100,-2.9119270856633106,-10.53427598560566,1
kind_2,17.641925579173666,4.110861916012213,369.312178796068,3.760466052339112,group_2,15,79.28732023723259,124.70821062778185,0.20810121528284012,-0.0032470300045744087,130,1015,-2.995906605247577,885.4853877551968,298.06265403044483,kind_3,103,5.743274365928059,9.915426718108403,1
kind_1,17.08761003340327,4.0846572768117895,359.2583961531601,3.9407757788737983,group_1,18,79.89241245202832,134.47955963508724,-0.5894529543188554,-0.1771288469215907,100,1000,-1.6722109583389333,885.3931957385835,296.2416175846175,kind_3,105,0.941813492764342,12.172979905404478,1
kind_1,18.242609171409022,5.522239991770775,358.57653458134763,3.883380837703731,group_1,18,79.67480679278341,134.62897908628563,-0.5286383623580618,-0.19809515751760792,100,1000,11.569200476758894,885.5992954679438,294.49469494438773,kind_1,105,7.730590665241321,-1.8515393512381801,1
kind_3,17.74249389702371,4.122032034672725,358.78373070981894,3.7376248843127726,group_3,12,80.30284842824983,134.63374534157305,-0.5505710044857279,0.0004071748104249976,120,1010,-3.927161811438701,885.3935397117991,296.1432939185971,kind_1,104,11.573202165648652,-18.456336242442227,1
kind_1,17.00097373512256,4.0619336943009365,359.90202646272786,3.738770750957727,group_1,18,79.83174270694809,134.63731461340274,2.8905792786381665,-0.06426036866195826,110,1000,6.163643803436615,885.3931937080077,296.05691426621075,kind_1,105,16.322954448478097,-0.025700880155437745,1
kind_4,32.25188320767413,4.114583699792557,365.2313818722234,3.706646167320141,group_2,11,79.96823095862968,124.75618252296877,0.04739306893521205,0.04765918151845873,180,1030,-13.69049534345131,885.5296175845043,298.80323473768243,kind_2,100,-3.3348459470686134,1.9651411849811804,0
kind_1,17.35345945107578,6.423434722507855,359.59028505711285,3.8361963852594667,group_1,17,79.53169705510557,124.71057277082205,-0.6201383908515387,-0.03956960182455565,110,1000,-5.748376624309346,885.4331834574459,296.9108870413349,kind_1,105,-5.444355172520697,9.19336139847098,1
kind_3,17.088925456284137,6.343797573161425,359.5382122901071,3.945170103407855,group_2,13,80.11726849607136,124.7162136853712,0.7609158656447537,0.014550937864806258,160,1020,-2.193907635096878,885.4317336100278,295.66816480184315,kind_3,101,19.266617855113488,4.41715655613314,1
kind_1,18.1823391412171,6.424109228882119,356.11327592125355,4.016629872565463,group_1,18,80.38113617972908,124.70908380992364,-0.5719532166759941,-0.05931258067371541,110,1000,-5.025100557807267,885.3933478524314,296.18061818765744,kind_2,103,-2.4861410126731807,4.696263610704331,1
kind_3,22.72562836399668,6.423793713325196,353.84148611537785,3.527271344749833,group_2,12,80.26205003958613,134.26773308464024,-0.7152832211357073,0.007458470069039881,160,1025,4.0563357358122,885.6481988137072,297.42077911068156,kind_2,102,-7.182706295322544,-5.216553887476015,1
kind_3,17.185599616996523,4.068582287530258,365.15989699627653,3.605472030232189,group_3,13,79.91103002391685,124.71231050253117,0.474740571901558,0.00393114251619641,140,1020,20.639003800507737,885.410042333669,296.9148712855691,kind_1,103,37.07363698471438,9.442729422156573,1
kind_4,20.462201065028847,6.39062170088253,360.1025711270867,3.8001754785804707,group_3,12,80.24464653491022,134.61147268647548,-0.7143492637841271,0.027020078110747855,170,1025,2.1058522448346997,885.6479130706804,295.5784516024543,kind_2,100,-0.8984096656298544,3.3766942384644896,0
kind_4,17.932888578601,4.057206304285866,356.27230724792844,3.8459805550855792,group_3,11,80.18319712083822,133.59128070654492,-0.1906904322473551,0.02965470148494459,150,1025,-8.747028409561299,885.5218809203292,295.6234689713229,kind_1,104,13.96648454729328,6.618720417394499,1
kind_1,19.2393783011173,6.173638404735492,379.7654450132962,3.768119865727113,group_1,17,79.19205065821006,124.70807156783177,0.45626961353138396,0.00026189163675434103,170,1020,17.628283722509543,885.4005072015854,296.0716016988436,kind_2,100,13.824632733641973,8.110222232485027,1
kind_2,18.55946618429419,6.423699916806822,364.40824499963054,3.785961109782982,group_2,15,78.8465361354151,133.28853864770008,-0.7174006357482414,-0.004250320820915061,120,1010,-1.027059320820124,885.6462857889637,295.88761006715015,kind_3,104,-2.585543560542825,-5.118327075850895,0
kind_2,18.000784897237278,6.41581862961193,354.2799674028627,3.664234481898536,group_1,16,79.63117996292819,124.7570591096019,-0.05874570423057451,0.00032803197323338717,160,1015,-0.5400553182114474,885.6446654493726,298.4013953999529,kind_3,101,-8.994942980140785,0.10401869666121775,0
kind_2,22.61629977243851,6.424105477798445,360.7317498287247,3.781422647292622,group_2,12,79.18930069313488,124.73901240417963,4.584887524852864,-0.00446611963455043,140,1020,4.854551645173213,885.6481682991584,295.6168000131636,kind_1,102,4.888979923463321,2.2574859655549586,1
kind_1,17.529303244861453,6.424090385069355,374.1107906082747,3.764635252021267,group_1,17,79.48499105780448,134.6353681256761,1.7008761381192459,-0.06606233064002277,100,1000,-1.5617170532039586,885.5322567424621,295.95414135679374,kind_1,105,-4.658690502880693,-0.05740050326639521,1
kind_2,18.11308108758832,6.324839418381247,354.73312351998175,3.8955201753006317,group_2,16,79.24739392296111,124.71943109628012,-0.5147364424299292,0.0004005737790979251,150,1005,-0.041206939149198124,885.3934605404326,295.74849730526114,kind_3,101,3.9026933288776435,0.43855359610092337,0
kind_3,17.247727353025617,5.166807031004093,355.40525451167304,3.586675865492235,group_3,14,79.11305455071711,133.59514388553768,0.986528668116071,0.0014828842460072771,150,1015,2.1000620934596737,885.6481875369145,298.07001275422186,kind_1,102,2.106639060532245,7.85005789959002,0
kind_1,19.79316146655103,5.364420660874373,365.47623780124576,3.648393813799613,group_1,18,80.53358816804767,134.63751584149534,-0.4548105438934684,-0.08080584058705097,100,1000,7.744221110554649,885.5845830504192,295.39448215696746,kind_1,105,-4.415380515025218,-5.415533375779804,1
kind_3,27.71761363063939,6.2727215556005875,360.1789472786025,3.6957276146041065,group_1,13,80.20488590126818,125.81863021994845,-0.714468096672422,0.0010777255688240045,150,1025,-13.82166108379105,885.6481721175388,298.7123984990552,kind_2,102,-12.307496667275636,1.0304404726085064,0
kind_1,18.99676556325544,5.231598539574474,355.2609688547697,3.870724577184242,group_1,18,79.77404496192563,134.63739081910302,-0.2128153975156786,-0.2655184526904188,100,1000,1.3549129809988318,885.3933642172223,294.86440714663155,kind_1,105,-8.280742882793977,12.658862341416109,1
kind_2,17.23439565912884,6.250404998201372,365.8397793460025,3.6861909574860423,group_2,15,79.35160032286399,124.78473968766575,-0.3953112569547197,0.0002984014823839164,140,1015,22.00663065183157,885.4068119821662,295.993503650783,kind_3,102,20.585410203353533,10.195153043663721,0
kind_4,20.559433730534124,4.063495223652653,363.21325614579325,3.6106191492958932,group_3,11,79.8399082964984,134.32776574926746,-0.6102325177043164,0.04600258565902597,170,1030,-1.102819560255146,885.6017481102641,296.05594788720003,kind_2,101,-0.9650177303345187,0.112393413854227,0
kind_3,18.04378093091502,4.073402562357767,358.49015842210133,3.779018095557734,group_2,15,79.4860801959414,134.63348656425475,-0.7098361300878139,0.00040722245730997987,130,1010,-4.147100876732997,885.4615202560559,296.453423266907,kind_3,103,-0.2556542817161058,-5.8112132914791435,1
kind_2,19.234607356088553,4.809732785899305,361.2406427503918,3.9917788320687806,group_2,14,79.98402235760418,124.79208577378688,-0.14772016906691665,0.00042306724684284825,130,1010,-16.609091912196348,885.580571881266,296.63966246057595,kind_3,103,5.706780576810703,12.521787138355764,0
kind_2,17.23871827387208,6.012317264502465,352.89033685121075,3.909872610025063,group_1,16,79.71582243933342,132.95512897840408,-0.5737130271856397,0.00040960060114777016,160,1005,-1.873289819581115,885.5779546822757,295.1019766145878,kind_2,101,1.8170645998100292,-10.092315444948051,1
kind_2,17.025427900062446,4.144764793471767,358.37005445583543,3.8698514229982344,group_2,16,78.94314287102934,134.6315903318535,-0.7116486644780601,0.0004917181031531416,150,1005,-0.38410501217132326,885.5422015282427,295.0498872027396,kind_3,102,11.588578634420063,8.850585052920724,1
kind_3,18.65653397130266,4.291619794524806,363.14080651471903,3.5640944175688505,group_3,13,80.1843723389612,134.4473521761506,0.2624045510675739,0.00037647795984196097,140,1020,-12.850265987134453,885.6463601906703,297.754414554491,kind_1,103,-19.112863985799294,2.0101805128722683,0
kind_2,28.456060551364605,6.423209757073134,355.2742868205202,3.6403748306348396,group_1,15,79.8109724856522,124.73122233781426,-0.7174520715524009,-0.007682627062569027,120,1025,4.756282353834328,885.400608057183,297.9949568562031,kind_2,103,6.26338795450849,1.3238992628597246,1
kind_1,22.092889968912264,6.414756302067212,359.893694375111,3.79493802393013,group_1,18,79.57881680079772,134.63747670025293,1.8736319699376098,-0.09107994619910309,100,1000,8.258475032610203,885.3937528841237,295.11031972110027,kind_1,105,3.2920911875963492,6.428627006930348,1
kind_3,25.430733958220237,4.058012161545351,354.4087089071021,3.856568610800803,group_1,14,79.32549088927956,127.5139779158141,0.4717110034554138,0.00041445089918503537,150,1020,2.689357246597486,885.3931938117693,295.498426603602,kind_2,102,20.413582508105563,7.006088867156735,0
kind_4,18.060636674430334,4.077619968024216,361.2813414286468,3.877682097123262,group_3,11,80.6541615942396,124.70804382430093,0.17630179457565812,0.02660231183186676,170,1025,-8.606281473044108,885.6475842756121,296.52026793110366,kind_3,101,-2.8836669493813574,-2.88984193544677,1
kind_1,21.520470282171463,6.42411368631054,351.9004838548645,3.9630786885355374,group_1,18,80.16729643678029,125.65636134046184,-0.5791581250669402,-0.11038325771946492,100,1000,-7.109281744194876,885.6249771887312,295.83782698084315,kind_1,105,-9.791173222293352,13.347779603936258,1
kind_2,16.997773784487837,6.424063044389918,364.2912595303316,3.5794749982486453,group_3,14,80.34309598011856,134.47843785235278,-0.6389736643008628,0.0005791406841496565,130,1015,3.5260613194267627,885.6452801064225,296.0799932285639,kind_1,103,2.860436967929189,0.1165872984944428,0
kind_1,22.6376632686868,4.05872398834918,364.40620474336583,3.9683962788425498,group_1,17,79.93436347744668,124.70938801142952,-0.6903908008919601,-0.04010730493792489,110,1000,-7.240727474937971,885.6153685460016,296.1299976022085,kind_2,104,-3.877639809640847,2.7773270324766703,1
kind_4,23.123173219925985,4.05716930182469,361.9294125130417,3.819877351027024,group_3,10,79.36999840975534,134.6365203305516,1.279163498950923,0.16216912197983865,180,1030,-12.086242798074302,885.5067405178345,296.26003297398574,kind_2,100,5.3089355475403295,-20.10856848687437,0
kind_2,18.3116316100667,6.423343763679398,357.2986493375174,3.7306995107071232,group_2,15,79.78046591072761,134.6236269022812,-0.4098216153954702,0.00039886076764644274,150,1015,10.314199710311478,885.4625671816823,295.8258718530841,kind_3,102,13.091263111639758,0.6592107546966572,1
kind_4,17.015040652985675,4.069353710426074,353.5410323058449,3.6528826508715784,group_3,11,80.26283239287001,124.7150703524941,-0.6971418187631828,0.01099348826068077,120,1020,-1.4196802533311073,885.6413257179382,297.9364259035963,kind_1,104,-1.1477421039758546,8.828721114134488,0
kind_3,17.0687386638753,6.388650069608751,362.2709620335801,3.6320871167816096,group_3,12,79.539929682799,134.26432826133262,-0.6380312305331598,-4.010101863466677e-05,120,1015,2.6274441191525613,885.6481943860866,296.0941016562172,kind_1,104,-7.193172357017292,5.203628766912898,1
kind_2,18.514132563904827,4.137594082260687,353.8407469993598,3.8236034497914364,group_2,14,79.73236718929364,134.41688680512848,0.031794680773420535,-0.00918389070751562,110,1005,-2.0277867211457132,885.3942557609984,296.2866970084416,kind_1,104,7.646081852615622,1.35844636238365,1
kind_4,26.382926823211136,4.057177471040182,356.95847202814326,3.6386713753149644,group_3,11,80.37756685125929,134.14348393808592,-0.016352899042268252,0.028374422334988655,170,1030,3.6823486932441853,885.647097982178,294.97765637119267,kind_2,101,1.3464485880640495,7.414894545678993,0
kind_1,23.609788556218398,4.06661259730028,365.211183974411,3.652616984007132,group_1,17,80.28938334236075,124.7086983588889,-0.6415387060659069,0.010482216085552127,170,1025,-9.328036585073948,885.506384970255,297.7378941411306,kind_2,100,-2.548638084763721,-1.8920645195255084,0
kind_4,24.629425695260558,4.175552731414923,360.1212358506103,3.573148117460707,group_3,10,79.37550824563614,134.48543661841043,-0.717019623007842,0.028925081830069716,130,1030,4.07560729454983,885.6481996997848,297.90103808048764,kind_1,104,17.07597003840769,10.212206089649094,0
kind_1,18.325226289548635,6.418627123170289,357.93210749516703,3.7142004275874383,group_1,17,79.81900816151352,134.6375329567302,3.931840300187636,-0.02910345234415545,130,1005,4.106507648519157,885.3931948106892,295.2799372860456,kind_1,101,-15.41987284494827,-19.590684306414037,1
kind_2,17.15156635266611,4.057200826080326,359.6656300806608,3.8223756518065524,group_2,16,79.50686921539182,129.3129755837865,-0.6468264170513071,-0.008661924287669879,120,1005,-4.134582915671089,885.3941850843637,296.73918267824877,kind_3,104,4.569591591824048,5.905063450904565,1
kind_4,27.565318044633614,4.070180140086803,354.3711222843656,3.8204238426754866,group_2,12,79.70417865105111,134.2286783496299,-0.5889622494491862,0.0013722755519366013,120,1025,-8.249363126514817,885.6476896336749,295.88199770123384,kind_2,104,7.694810717901072,4.677385500916307,0
kind_1,18.802742644412856,6.424109647368079,370.1729227127294,3.5621519915559143,group_1,18,80.107175960547,134.63619817831741,-0.37094499869080116,-0.06047286392790941,100,1000,6.240563729043775,885.6477232883032,296.83838904709177,kind_1,105,-10.433841286140346,-3.8345827149663085,1
kind_4,17.17914652146812,6.3830134606669064,352.99171109806025,3.8144605218682917,group_3,10,79.98501329666836,134.20329072044194,-0.1811667116999503,0.05855816783316694,170,1030,-15.192736496144528,885.6346149179511,295.92756465853125,kind_3,100,-4.4441461537684495,11.46462011847817,1
kind_3,19.126389643603915,4.065380497129579,355.5380650371183,3.818713511934716,group_2,13,80.04460429420527,131.17954282391707,0.6966643734045824,0.0026980767778027248,130,1015,-5.865872483616142,885.6177227649941,296.0912208387028,kind_1,103,15.72812764539185,-7.2729536342169,0
kind_4,23.126261259339625,4.059059162113907,351.6535793149146,3.8217132044420676,group_3,11,79.96551023618798,130.522278750076,-0.5973659645732059,0.019370052226999654,160,1025,-1.8678318313213598,885.6396567673684,295.3756434663285,kind_2,101,16.487596208681705,14.960240389240312,1
kind_2,17.436436715385074,4.1071818773931374,358.2015678100956,3.8407505204836907,group_2,16,79.87911547039222,124.70818931741579,-0.056691486799849665,-0.007066426618536346,120,1005,-2.5011326432322316,885.5368009050949,296.89836221079577,kind_1,103,1.1818508665479066,-3.2116955850248763,1
kind_4,19.730125808028532,4.253029617407416,354.21741107331826,3.7325186850014176,group_3,10,79.03122331418282,134.41949241409145,-0.6993677212750891,0.0633307919206911,180,1030,0.8609961116163828,885.4056109951771,296.6341927155523,kind_2,100,20.86528433009349,2.493867523531009,0
kind_4,17.350437268466067,6.423969500779512,361.32489906405465,3.717369547064047,group_3,10,78.74896409513914,125.93128733487829,-0.20168256367254753,-0.007040882426290801,100,1005,-6.677029367506393,885.5024539577339,297.4292378973175,kind_1,105,-4.444314063380429,4.981299446805082,0
kind_4,19.82546287439127,4.057907766031057,353.4588785196372,3.747849485854644,group_3,12,80.15838781620083,124.71499113699228,-0.6655483341620544,0.02078211545441677,160,1025,-4.503869306318255,885.3981743191894,296.2389023791566,kind_3,101,10.482333839734252,8.63595795767878,0
kind_2,19.469083878172317,6.424108012209013,355.13022354056017,3.6373323062067984,group_2,16,78.88997521189792,126.4899663913259,-0.47300170175076733,-0.011799144390255159,120,1005,18.63051620533982,885.6481779809103,295.6634486987034,kind_1,104,-0.10887731643907772,10.717459358990245,0
kind_1,17.33806650224798,5.70707803274832,367.9011964848595,3.9742363801449674,group_1,18,79.974722651391,134.63753236025127,3.819706795145421,-0.09825967924045685,100,1000,-10.917632095311026,885.3932302579128,294.15324303254823,kind_1,105,-13.196689670684506,4.725626516394116,1
kind_2,18.77685998934113,6.4241109999158486,365.1663006977921,3.755187627847756,group_2,15,79.94820418883533,125.45082077610473,-0.5295832019721617,-0.008107226864504756,110,1005,3.2116097940805313,885.5962132919332,295.9347859257267,kind_1,104,-3.417724839994075,10.213973201024572,1
kind_3,28.393424345165684,4.325694837744789,362.3063771179764,3.84599711261992,group_2,12,79.53552438962014,134.27460849957208,-0.6804458806518406,-0.0038760963328888873,110,1025,-7.978469550106032,885.3944877886362,295.99789136874693,kind_2,104,-1.689058970419624,11.713742233542346,0
kind_3,20.31736041661617,4.057591720155708,362.0480489660651,3.6421944221994527,group_3,12,79.83821375971272,133.94510040871887,1.1995811362879172,0.006076265843779416,130,1025,5.605479663287499,885.3932255836633,295.81300805610346,kind_1,104,14.759768897290229,7.287323098215556,0
kind_2,25.60267290590677,5.526168461686741,353.8742565100165,3.7518604970320912,group_1,16,79.86850976624049,124.78647762235734,-0.06511391957685751,-0.01083926421131495,120,1015,2.084738016651473,885.6481817014363,296.49244236082353,kind_2,103,-4.515807648844486,5.533859899386476,1
kind_4,17.016812936508707,4.210984111569344,353.1710345737192,3.5973572452300857,group_3,11,80.02062296904269,128.26551799318068,-0.52360479020601,0.0003968451208959868,110,1010,13.61002739313159,885.4870544464194,296.68798529856946,kind_1,105,17.215484995475602,7.997172724592168,1
kind_3,17.982735771816866,6.423357354102334,354.1004041796315,3.751767186329204,group_3,12,79.55088002205252,131.27322796211928,-0.28471909410201535,0.004946585762969857,120,1015,-5.396002573706537,885.6430947643797,296.39007061011677,kind_1,104,3.251871443695701,-3.2377077254086593,0
kind_3,19.98378810964792,6.415980242641814,358.13699558211147,3.7824642879033035,group_1,16,80.16183773373646,124.71929143201481,-0.020801592469178728,0.04104854500834949,180,1030,2.170125958758818,885.3940918261236,296.1180438985612,kind_2,100,18.46446372882838,0.02375254009822999,1
kind_2,17.06129980649378,4.205577067851555,352.3634201354241,3.7877231362277497,group_2,16,79.53454860354152,124.78087456804204,-0.6153813372726201,-0.007791822238806678,120,1005,5.896012193660879,885.6458435350264,295.45339626625974,kind_1,104,3.480865207502162,5.21916093194318,1
kind_2,30.00781430722229,6.424060944273412,353.44638999920403,3.803628344154412,group_1,14,79.31672779975888,124.70804556706392,4.505875987486005,-0.005321948691261059,160,1025,24.227282899824935,885.5634257812865,294.84980181261386,kind_2,101,11.716582846012965,9.376113125287473,0
kind_3,21.436980637813495,5.976736121345182,360.23710864926977,3.7755345882772944,group_2,14,79.81450365186903,134.619438679932,-0.6597456473265904,0.00039978031753115125,130,1020,-17.003356230360982,885.3939963759663,297.5797924559167,kind_3,103,-2.5883618372581534,15.401231025078559,1
kind_1,21.47390383782551,6.424112899523646,357.00535168055563,3.799948995298682,group_1,16,79.69111808320557,130.70393939225565,0.41861326696123413,0.0005089060833217826,170,1020,2.0833895600595587,885.6481992796496,295.2330561991074,kind_2,101,-14.70379451412639,-14.422768555023245,0
kind_4,17.81304688611575,5.870308188436294,377.02876382026454,3.7199221843802697,group_3,10,79.43697755921389,125.98839088237675,-0.34220790435509835,0.09122907303366806,110,1030,-6.58685836178694,885.6481980626743,296.42538077375343,kind_1,105,11.717555118324103,19.694258951328038,0
kind_1,20.911432443624744,6.424113664559455,363.8125135931881,3.7284621212722127,group_1,17,80.24516756755595,127.0628105245549,-0.5576849576187933,-0.024348538057764622,110,1005,7.100999351669852,885.6473839165176,296.372907255789,kind_3,104,-12.125462671881547,-2.8649055805991526,1
kind_3,18.28814823021484,6.424015986914127,358.96707994970706,3.7727830003471867,group_2,14,79.2271479812839,134.58064846239031,-0.024805973691813518,0.0012013842680711727,140,1015,-1.7176423514907224,885.6425130769827,295.36643911799655,kind_3,102,1.4780615739331249,6.024598309732006,0
kind_3,26.62485498106113,5.226586444596779,355.55092001348834,3.618484985033517,group_2,13,80.24862735737378,134.53017132156538,-0.6755175082774323,0.0015541850770048164,150,1025,2.970897797292745,885.4396800818463,296.9797327375077,kind_2,102,5.645015451698461,-5.795987484852129,0
kind_4,20.649564448030453,4.0571809093615885,359.72518788023206,3.990646791832789,group_3,12,80.32135461280895,127.72475788594198,-0.4793971350617244,0.017871465881328052,160,1025,-11.332659394579606,885.3939142999033,295.65465293076954,kind_2,101,8.806159244400881,8.158951607426168,1
kind_2,27.132758352903537,5.702619239805814,363.3897069625258,3.7313112918545044,group_1,14,79.75479167682984,124.74927948750125,-0.04647646844880545,-0.0020507945780997338,140,1025,8.577514501945226,885.3933141933607,296.3832694863451,kind_2,102,11.41355971651037,3.7448154533796294,1
kind_1,18.439072623601493,6.34184357933249,351.27559317103197,3.7594960303624236,group_1,18,79.62414231954851,134.63753300902246,3.772481574887646,-0.2439272356709785,100,1000,-6.96319119955676,885.3931936758822,296.9608521881816,kind_1,105,-9.752400961363932,12.346618077301759,1
kind_3,17.05211938562442,6.422376268197412,351.5483126464038,3.7043803682747747,group_2,14,79.57258674292211,134.26320323285887,-0.047046129452570924,0.0014476324304416373,140,1010,-6.863249315767636,885.5843468048101,297.278474583664,kind_1,103,-8.31162196405332,-13.775077272634618,1
kind_3,18.880513243515097,4.0589304775207005,352.99794957660015,3.645064046189855,group_2,13,79.62728767361405,134.12800026433308,-0.7143484887673707,0.003136636651360057,140,1015,-3.273545427955395,885.641563429825,297.24861374198355,kind_3,103,3.4488223446307984,6.257185111142437,0
kind_2,19.44996583107175,4.184974703018739,353.878939726019,3.89186436750739,group_1,15,78.95469849586803,124.70809936454359,1.078618963118102,0.006094595879224057,160,1020,-2.8307743123862843,885.6480955248447,295.4604387326827,kind_2,101,6.4385920815128905,-15.065544913140805,0
